Date,Open,High,Low,Close,Volume,__Cc1_ID_High,__Sc1_ID_High,__Sbc1_D_High,__Hgc1_D_High,__Gcc1_D_High,__Ccc1_D_High,__Kcc1_D_High,__Ctc1_D_High,__Boc1_D_High,__Lcc1_D_High,__Lhc1_D_High,__Smc1_D_High,__Oc1_ID_High,__Wc1_ID_High,__Plc1_D_High,__NGC1_D_High,__PAC1_D_High,__SIC1_D_High,Gross domestic product,Personal consumption expenditures,Goods,Durable goods,Nondurable goods,Services,Gross private domestic investment,Fixed investment,Nonresidential,Structures,Equipment,Intellectual property products,Residential,Change in private inventories,Net exports of goods and services,Exports,Goods.1,Services.1,Imports,Goods.2,Services.2,Government consumption expenditures and gross investment,Federal,National defense,Nondefense,State and local
2013/1/17,1472.63,1485.16,1472.63,1480.94,370671,734,1448,18.59,3.65,1694.6,2310,156.5,78.18,51.66,129.2,86.3,423.7,360,789.5,1697.8,3.529,725.8,0.3179,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/18,1480.95,1485.98,1475.81,1485.98,379574,729.5,1438.5,18.62,3.678,1692,2313,157.9,78.88,51.75,126.975,86.15,416.6,356.5,793.75,1688,3.579,722,0.3206,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/22,1485.98,1492.56,1481.16,1492.56,357095,734.75,1460.75,18.5,3.691,1694.7,2289,156.45,80.2,52.67,126.45,85.775,425.3,365,799.75,1698.4,3.645,729.15,0.3225,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/23,1492.56,1496.13,1489.9,1494.81,355201,730.5,1458,18.6,3.68,1693.7,2234,151.8,80.51,52.61,126.15,86.275,424,364.75,785,1691.7,3.596,725.45,0.3241,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/24,1494.81,1502.27,1489.46,1494.82,369943,726,1439,18.59,3.675,1681.7,2226,151.3,84,52.2,126.875,87.4,417,361.25,775.75,1682.8,3.592,725.95,0.3175,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/25,1494.82,1503.26,1494.82,1502.96,347629,727.5,1445,18.55,3.665,1663,2207,148.5,82.75,52.37,127,87.175,418,364.25,781.25,1694.1,3.48,740.25,0.3118,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/28,1502.96,1503.23,1496.33,1500.18,338854,729.75,1452.5,18.96,3.66,1655.5,2183,149.8,81.38,52.36,129,87.475,421.2,363.5,783,1686.9,3.396,739.8,0.31,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/29,1500.18,1509.35,1498.09,1507.84,394964,732.5,1458,18.78,3.6775,1661.5,2201,150.5,83.88,52.25,128.875,87.3,424.5,361.5,785,1677.4,3.275,749.35,0.3116,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/30,1507.84,1509.94,1500.11,1501.96,372681,741,1481.75,18.76,3.7405,1683.2,2207,150.8,83.09,52.71,128.5,87.5,434.3,369.75,789,1687.8,3.344,751,0.3226,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/1/31,1501.96,1504.19,1496.76,1498.11,399988,744.5,1484.25,18.85,3.753,1680,2214,148.6,83.34,52.96,128.675,87.9,434.4,364.75,791,1673.9,3.395,745.3,0.3186,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/1,1498.11,1514.41,1498.11,1513.17,383632,746.25,1486.5,19.02,3.7755,1681.2,2217,149.8,83.45,53.57,128,88.15,433,363,790,1686.4,3.387,756,0.3194,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/4,1513.17,1513.17,1495.02,1495.71,339000,741.75,1498,18.97,3.767,1676.5,2212,148.05,82.9,53.54,128.125,88.15,438,365,774,1696.6,3.354,757.4,0.3171,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/5,1495.71,1514.96,1495.71,1511.29,361836,735,1496.5,18.89,3.7685,1683.4,2249,145.7,81.88,53.22,128.05,88.575,438.9,367,766.5,1705.7,3.427,765.05,0.3202,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/6,1511.29,1512.53,1504.71,1512.12,361157,729.5,1495,18.61,3.7555,1678.5,2252,144.45,81.96,53.01,128.175,88.7,439.1,378.75,764,1736.5,3.459,764.4,0.3186,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/7,1512.12,1512.9,1498.49,1509.39,361458,722.25,1497,18.32,3.74,1682.1,2265,143.3,82.13,52.59,127.85,87.225,441,383.25,764.5,1722.3,3.453,750.05,0.3176,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/8,1509.39,1518.31,1509.39,1517.93,298615,720.75,1494.75,18.27,3.758,1672.5,2257,142.05,83.03,52.19,127.9,87.25,441.2,389.75,770.75,1713.5,3.327,751.1,0.316,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/11,1517.93,1518.31,1513.61,1517.01,268410,713.75,1450.75,18.49,3.733,1668,2237,141.9,83.32,51.43,127.125,86.95,421.9,387.75,759.5,1695,3.295,758.2,0.3118,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/12,1517.01,1522.29,1515.61,1519.43,341437,703.25,1438.5,18.5,3.739,1650.4,2193,142.15,82.9,51.47,127.15,87.35,416.5,380,744.25,1716.1,3.314,771,0.3108,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/13,1519.43,1524.69,1515.93,1520.33,338588,701,1428.75,18.36,3.75,1652.3,2200,141.65,81.7,51.79,126.05,87.55,412.4,382.75,737.75,1728.6,3.323,771.65,0.3093,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/14,1520.33,1523.14,1514.02,1521.38,375974,699.25,1428.75,18.34,3.7375,1646.9,2171,139.25,81.64,51.78,126.225,87.75,410.4,380.75,740.75,1709.8,3.309,763.65,0.3104,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/15,1521.38,1524.24,1514.14,1519.79,383851,703.25,1428,18.23,3.7375,1633.9,2170,138.2,82.12,51.98,126.65,84.6,411.1,382.5,744.5,1676.6,3.194,752.75,0.3025,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/19,1519.79,1530.94,1519.79,1530.94,374891,703.25,1474.25,18.34,3.705,1617,2173,139.4,82.95,52.64,126.6,84.25,428.3,380.5,747.25,1696.4,3.279,763.75,0.3004,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/20,1530.94,1530.94,1511.41,1511.95,424057,701.5,1492,18.46,3.62,1606.9,2130,141.7,83.25,52.79,126.625,83.6,434.8,393,740.75,1681.3,3.313,736,0.2874,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/21,1511.95,1511.95,1497.29,1502.42,427460,701.25,1494.5,18.33,3.5505,1581.2,2168,141.75,82.6,51.98,126.325,83.225,439,391.5,738.25,1618.9,3.337,733.2,0.2869,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/22,1502.42,1515.64,1502.42,1515.6,341932,697.75,1516.5,18.3,3.544,1585.4,2189,143.95,82.24,51.79,126.475,82.9,445,390.5,729.75,1606.3,3.294,734.9,0.2846,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/25,1515.6,1525.84,1487.85,1487.85,401105,695.5,1470.25,18.5,3.557,1596,2163,144.05,81.69,50.44,127.475,82.275,431.9,394.75,717.5,1662,3.425,748.65,0.2899,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/26,1487.85,1498.99,1485.01,1496.94,397528,705.75,1459,18.01,3.5665,1615.2,2141,143.55,81.1,50.12,127.575,82.15,429.9,380,706.75,1665,3.455,746.6,0.2926,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/27,1496.94,1520.08,1494.88,1515.99,355185,711.25,1466.5,17.95,3.5775,1612.8,2142,143.4,83.25,49.5,128.65,81.8,433.2,386.25,717.25,1606,3.554,749.45,0.2939,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/2/28,1515.99,1525.34,1514.46,1514.68,391232,722,1487.75,18.44,3.581,1601.6,2146,143.65,84.36,49.56,129.45,81.425,440.8,397.5,716.75,1582.4,3.508,748.5,0.2914,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/1,1514.68,1519.99,1501.48,1518.2,369561,726.5,1478.5,18.39,3.5365,1585.6,2146,143.6,84.05,49.55,130.725,81.75,437.2,406,718.75,1571.5,3.52,726,0.2874,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/4,1518.2,1525.27,1512.29,1525.2,341443,730.5,1492.25,18.14,3.5045,1580.8,2087,146,84.91,50.07,130.575,81.2,433.1,410,714,1564.2,3.54,725.05,0.287,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/5,1525.2,1543.47,1525.2,1539.79,361069,733.5,1511,18.28,3.5265,1585.5,2076,146.9,86.14,50.48,130.825,80.725,438.7,407.5,700,1583.7,3.594,735.3,0.2899,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/6,1539.79,1545.25,1538.11,1541.46,367689,732.25,1503.25,18.24,3.52,1582.6,2046,140.6,86.23,50.1,129.65,79.825,437.9,400.75,695.25,1577.8,3.55,744.95,0.2899,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/7,1541.46,1545.78,1541.46,1544.26,363471,713.5,1503.5,18.81,3.512,1583.5,2064,142.45,87.25,50.5,129.125,82.175,437.8,397,686.75,1593.1,3.603,758.15,0.2904,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/8,1544.26,1552.48,1542.94,1551.18,365226,725.75,1516.5,19.05,3.51,1581.2,2142,143.35,88.78,50.42,128.575,82.35,442,404.25,693.75,1601.9,3.635,785,0.2919,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/11,1551.15,1556.27,1547.36,1556.22,309108,736.75,1518,18.96,3.5035,1579.7,2153,143.9,87.41,50.5,128.85,81.825,439.2,428.75,697.25,1599.2,3.652,777.1,0.2896,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/12,1556.22,1556.77,1548.24,1552.48,327491,743.25,1516,18.91,3.55,1595.6,2167,141.65,87.74,49.83,129.075,82,438.6,430,702.25,1593,3.676,773.4,0.2929,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/13,1552.48,1556.39,1548.25,1554.52,307383,744,1495,18.89,3.55,1596,2148,142.85,89.15,49.59,129.45,81.85,431.9,428,707.25,1591.1,3.696,771.3,0.2922,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/14,1554.52,1563.32,1554.52,1563.23,345926,749,1475,18.88,3.526,1590.6,2157,139.8,91.17,49.09,128.975,81.175,426.8,428.5,714.25,1587.8,3.834,768.8,0.288,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/15,1563.21,1563.62,1555.74,1560.7,517585,719.75,1445.25,19.12,3.53,1594.4,2150,137.4,93.93,50.19,127.9,80.75,427.9,403.5,725,1591.4,3.924,773.7,0.2889,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/18,1560.7,1560.7,1545.13,1552.1,316456,721,1425.25,18.73,3.495,1607.7,2109,133.7,92.5,49.94,126.4,79.9,418.8,405,721.5,1578.2,3.965,762.85,0.2905,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/19,1552.1,1557.25,1538.57,1548.34,379621,728.75,1418.75,18.4,3.424,1613.1,2119,135.45,91.67,49.95,126.4,79.7,416.4,399.5,722.75,1554.4,3.973,737.15,0.2905,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/20,1548.34,1561.56,1548.34,1558.71,334909,733,1422,18.49,3.4475,1613,2157,134.25,91.78,50.1,126.3,78.35,415.4,399.5,737,1581.5,3.976,756.4,0.2888,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/21,1558.71,1558.71,1543.55,1545.8,324327,734.5,1451.5,18.49,3.4765,1613.8,2186,134.45,89.1,50.46,127,78.925,423.4,403,736.5,1579.1,4.025,755.05,0.2919,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/22,1545.9,1557.74,1545.9,1556.89,294838,733,1448.75,18.38,3.4675,1611,2185,136.3,88.83,50.61,126.5,78.6,423.2,397.5,731.5,1580.7,4.006,759.75,0.291,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/25,1556.89,1564.91,1546.22,1551.69,317817,734,1445.5,18.22,3.471,1607.8,2179,136.6,87.39,50.51,126.7,79.325,421.7,401.75,730.75,1582.4,3.996,760.1,0.2878,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/26,1551.69,1563.95,1551.69,1563.77,286926,732.75,1449.5,18.01,3.459,1595.8,2171,138.8,88.88,50.92,126.8,79.625,420.7,402.75,732.75,1566,3.991,760.25,0.2878,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/27,1563.75,1564.07,1551.9,1562.85,291421,737.75,1457.75,17.95,3.4495,1608.1,2158,138.15,88.66,51.03,127.4,80.1,424.4,414.75,740.75,1583.3,4.103,767.15,0.2867,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/3/28,1562.86,1570.28,1561.08,1569.19,330444,736.25,1459.75,17.95,3.4485,1606.6,2195,137.75,90.27,50.95,128.95,80.95,427,414.75,741.75,1586.9,4.121,767.1,0.2872,16569.6,11223.2,3731.6,1188.8,2542.8,7491.6,2738.2,2656,2170.9,463,1022.8,685.1,485.1,82.3,-516.9,2239.2,1534.9,704.3,2756,2294.5,461.5,3125,1240,775.3,464.7,1885
2013/4/1,1569.18,1570.57,1558.47,1562.17,275311,679,1408.25,17.79,3.38,1600.5,2198,141.35,89.28,50.5,129.075,81.475,406.3,397,688.75,1601.3,4.044,782.8,0.2798,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/2,1562.17,1573.66,1562.17,1570.25,331216,653.75,1405.75,17.74,3.372,1602.6,2194,138.15,89.69,50.28,129.075,81.95,404.4,377.5,674.25,1595.8,4.044,768.25,0.2792,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/3,1570.25,1571.47,1549.8,1553.69,406061,647,1397.25,17.71,3.36,1576.4,2179,139.65,89.7,49.82,128.45,81.85,402.6,371,697.75,1574.2,3.985,754.3,0.2721,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/4,1553.69,1562.6,1552.52,1559.98,335067,644,1383.75,17.74,3.358,1557.3,2149,139.8,89.36,49.25,128.3,82.525,399.3,362.75,705.5,1531.7,3.976,724.3,0.2696,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/5,1559.98,1559.98,1539.5,1553.28,351541,635.75,1373.5,17.76,3.344,1580.6,2141,140.7,88.33,48.98,127.4,81.575,397.6,360.5,700.5,1539.4,4.146,722.75,0.2724,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/8,1553.26,1563.07,1548.63,1563.07,288712,635.5,1380,17.88,3.3725,1580.6,2198,140.9,87.39,49.65,126.85,80.95,396.5,369,716,1537.7,4.18,728.65,0.2723,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/9,1563.11,1573.89,1560.92,1568.61,325278,646,1397,17.79,3.4455,1589.3,2222,136.85,85.86,50.05,127.15,81.05,397.3,370.75,714.25,1553.3,4.104,731.85,0.2793,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/10,1568.61,1589.07,1568.61,1587.73,345335,666.75,1409.75,17.94,3.425,1586,2222,137.8,86.53,50.23,126.8,81.5,400.9,372.25,713,1536.7,4.161,719.7,0.2773,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/11,1587.73,1597.35,1586.17,1593.37,339395,661.5,1406.25,17.91,3.4325,1566.7,2239,137.3,86.27,50.15,126.025,81.8,399.1,375.75,705.75,1535.2,4.185,732.5,0.2768,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/12,1593.3,1593.3,1579.97,1588.85,320629,659.75,1419,18.15,3.4195,1560.8,2275,137.8,86.03,50,126.275,82.225,403.3,381,716,1520.1,4.264,709.1,0.2728,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/15,1588.84,1588.84,1552.28,1552.36,466013,661,1419.75,18.08,3.3465,1487.4,2272,135.35,86.2,49.34,125.8,86.975,402,380.5,715.5,1430.8,4.29,693.25,24.64,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/16,1552.36,1575.35,1552.36,1574.57,365470,664,1417,18.02,3.3065,1401,2300,136,85,49.11,125.7,86.925,403.7,377,704,1450,4.2,677.05,23.755,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/17,1574.57,1574.57,1543.69,1552.01,425031,665.25,1429.75,17.98,3.31,1394.2,2320,138.1,85.46,49.71,126.925,88.25,408.8,387.75,715.5,1434.8,4.244,660.25,23.301,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/18,1552.03,1554.38,1536.03,1541.61,389080,664.5,1441.5,17.92,3.205,1396.4,2319,139.3,84.86,50.08,127.1,88.35,417.2,394.75,712,1436,4.429,668.65,23.5,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
2013/4/19,1541.61,1555.89,1539.4,1555.25,356987,652.75,1441,18.02,3.1875,1420.3,2331,142.45,84.09,49.89,126.375,87.925,414.9,392,711.75,1440.7,4.42,675.9,23.77,16637.9,11239.6,3699.3,1185.5,2513.9,7540.3,2775.3,2687.5,2180.3,480,1018,682.3,507.2,87.8,-508.9,2250.7,1542.2,708.5,2759.6,2293.8,465.8,3132,1232.3,770.9,461.4,1899.6
